Buarremon assimilis	Grey-browed brush-finch
Buarremon torquatus	Stripe-headed brush-finch
Buarremon virenticeps	Green-striped brush-finch
Bubalornis niger	Red-billed buffalo-weaver
Bubalus bubalis	Water buffalo
Bubalus carabanensis	Carabao
Bubalus depressicornis	Lowland anoa
Bubalus mindorensis	Tamaraw
Bubalus quarlesi	Mountain anoa
Bubo	Eagle owls
Bubo bubo	Eurasian eagle-owl
Bubo scandiacus	Snowy owl
Bubo virginianus	Great horned owl
Bubo virginianus lagophonus	Northwestern Horned Owl
Bubo virginianus pallescens	Virginia great horned owl
Bubo virginianus saturatus	St.Michael horned owl
Bubo virginianus subarcticus	Western horned owl
Bubulcus	Cattle egrets
Bubulcus ibis	Cattle egret
Bucanetes githagineus	Trumpeter finch
Buccanodon duchaillui	Yellow-spotted barbet
Buccinum undatum	Waved whelk
Bucco capensis	Collared puffbird
Buccochromis lepturus	Slender tail hap
Bucephala albeola	Bufflehead
Bucephala clangula	Common goldeneye
Buceros hydrocorax	Rufous hornbill
Buceros rhinoceros	Rhinoceros hornbill
Buchnera	Aphid P-endosymbionts
Bucorvus leadbeateri	Southern ground hornbill
Buddleja davidii	Summer lilac
Budorcas taxicolor	Takin
Budorcas taxicolor bedfordi	Golden takin
Budorcas taxicolor taxicolor	Mishmi takin
Buenia affinis	De Buen's goby
Buenia jeffreysii	Jeffrey's goby
Buergeria japonica	Japanese Buerger's frog
Buergeria oxycephala	Red-headed flying frog
Buergeria robusta	Robust Buerger's frog
Bufo aspinius	Spineless stream toad
Bufo bufo	Common toad
Bufo cryptotympanicus	Hidden-eared toad
Bufo eichwaldi	Eichwald's toad
Bufo gargarizans andrewsi	West China toad
Bufo gargarizans minshanicus	Gansu toad
Bufo gargarizans miyakonis	Miyako toad
Bufo japonicus	Japanese toad
Bufo pageoti	Tonkin toad
Bufo stejnegeri	Korean water toad
Bufo tibetanus	Tibetan toad
Bufo torrenticola	Japanese stream toad
Bufo tuberculatus	Round-warted toad
Bufo verrucosissimus	Caucasian toad
Bufonidae	True toads
Bufotes latastii	Ladakh toad
Bufotes luristanicus	Lorestan toad
Bufotes oblongus danatensis	Danatea toad
Bufotes pseudoraddei	Swat green toad
Bufotes siculus	Sicilian green toad
Bufotes surdus	Luristan toad
Bufotes variabilis	Variable toad
Bufotes viridis	European green toad
Buglossidium luteum	Solenette
Bujurquina vittata	Banded acara
Bulla gouldiana	California bubble
Bulnesia arborea	Maracaibo lignum-vitae
Bunaka gyrinoides	Greenback gauvina
Bungarus fasciatus	Banded krait
Bungarus flaviceps flaviceps	Red-headed krait
Bungarus magnimaculatus	Burmese krait
Bungarus multicinctus	Many-banded krait
Bunocephalus coracoideus	Banjo catfish
Bunolagus monticularis	Riverine rabbit
Bunomys chrysocomus	Common Bunomys
Bunomys penitus	Inland hill rat
Bunostomum phlebotomum	Cattle hookworm
Bunostomum trigonocephalum	Sheep hookworm
Buphagus erythrorhynchus	Red-billed oxpecker
Burhinus capensis	Spotted thick-knee
Burhinus grallarius	Bush thick-knee
Burhinus oedicnemus	Eurasian thick-knee
Burhinus senegalensis	Senegal thick-knee
Burhinus vermiculatus	Water thick-knee
Burramyidae	Pygmy possums
Burramys parvus	Mountain pygmy possum
Bursaphelenchus	Pine wood nematodes
Bursaphelenchus cocophilus	Red ring nematode
Bursaphelenchus xylophilus	Pine wood nematode
Bursatella leachii	Ragged sea hare
Busarellus nigricollis	Black-collared hawk
Busycotypus canaliculatus	Channeled whelk
Butastur liventer	Rufous-winged buzzard
Buteo	Hawks
Buteo albicaudatus	White-tailed hawk
Buteo albigula	White-throated hawk
Buteo albonotatus	Zone-tailed hawk
Buteo augur	Augur buzzard
Buteo auguralis	Red-necked buzzard
Buteo brachypterus	Madagascar buzzard
Buteo brachyurus	Short-tailed hawk
Buteo buteo	Common buzzard
Buteo buteo 'pojana'	Common buzzard
Buteo buteo buteo	Common buzzard
Buteo buteo harterti	Common buzzard
Buteo buteo insularum	Common buzzard
Buteo buteo menetriesi	Eastern steppe-buzzard
Buteo buteo vulpinus	Western steppe-buzzard
Buteo galapagoensis	Galapagos hawk
Buteo hemilasius	Upland buzzard
Buteo jamaicensis	Red-tailed hawk
Buteo japonicus japonicus	Japanese buzzard
Buteo lagopus	Rough-legged hawk
Buteo lagopus lagopus	Rough-legged buzzard
Buteo lagopus pallidus	Rough-legged buzzard
Buteo leucorrhous	White-rumped hawk
Buteo lineatus	Red-shouldered hawk
Buteo magnirostris	Roadside hawk
Buteo nitidus	Grey-lined hawk
Buteo oreophilus oreophilus	Mountain buzzard
Buteo oreophilus trizonatus	Forest buzzard
Buteo platypterus	Broad-winged hawk
Buteo poecilochrous	Puna hawk
Buteo polyosoma	Red-backed hawk
Buteo refectus	Himalayan buzzard
Buteo regalis	Ferruginous hawk
Buteo ridgwayi	Ridgway's hawk
Buteo rufinus rufinus	Long-legged buzzard
Buteo rufofuscus	Jackal buzzard
Buteo solitarius	Hawaiian hawk
Buteo swainsoni	Swainson's hawk
Buteo ventralis	Rufous-tailed hawk
Buteogallus aequinoctialis	Rufous crab-hawk
Buteogallus meridionalis	Savanna hawk
Buteogallus subtilis	Mangrove black-hawk
Buteogallus urubitinga	Great black-hawk
Buthus occitanus	Common European scorpion
Buthus occitanus mardochei	Moroccan scorpion
Buthus occitanus tunetanus	Tunisian scorpion
Butis butis	Duckbill sleeper
Butis koilomatodon	Mud sleeper
Butis melanostigma	Black-spotted gudgeon
Butorides	Green-backed herons
Butorides striata	Green-backed heron
Butorides virescens	Green heron
Bycanistes albotibialis	White-thighed hornbill
Bycanistes brevis	Silvery-cheeked hornbill
Bycanistes cylindricus	Brown-cheeked hornbill
Bycanistes fistulator	Piping hornbill
Byrrhidae	Pill beetles
Bythaelurus canescens	Dusky catshark
Bythaelurus dawsoni	New Zealand catshark
Bythaelurus hispidus	Bristly catshark
Bythitidae	Viviparous brotulas
Byturidae	Fruitworm beetles
Byturus unicolor	Raspberry fruitworm
Cabassous centralis	Northern naked-tailed armadillo
Cabassous chacoensis	Chacoan naked-tailed armadillo
Cabassous tatouay	Greater naked-tailed armadillo
Cabassous unicinctus	Southern naked-tailed armadillo
Cabdio morar	Aspidoparia
Cabillus lacertops	Lizard cabillus
Cabillus tongarevae	Tongareva goby
Cacatua alba	White cockatoo
Cacatua ducorpsii	Ducorps's cockatoo
Cacatua galerita	Sulfur-crested cockatoo
Cacatua goffiniana	Tanimbar cockatoo
Cacatua haematuropygia	Philippine cockatoo
Cacatua leadbeateri	Major Mitchell's cockatoo
Cacatua moluccensis	Salmon-crested cockatoo
Cacatua pastinator	Western long-billed cockatoo
Cacatua sanguinea	Little corella
Cacatua sulphurea	Yellow-crested cockatoo
Cacatuidae	Cockatoos
Cacicus solitarius	Solitary cacique
Cacomantis sonneratii	Banded bay cuckoo
Cacophis harriettae	White-crowned snake
Cacophis krefftii	Krefft's dwarf snake
Cacopsylla chinensis	Pear psyllid
Cacopsylla pruni	Plum psyllid
Cacopsylla pyri	Pear psyllid
Cacosternum	Dainty frogs
Cacosternum aggestum	Klipheuwel dainty frog
Cacosternum australis	Southern dainty frog
Cacosternum capense	Cape dainty frog
Cacosternum karooicum	Karoo dainty frog
Cacosternum kinangopensis	Kinangop dainty frog
Cacosternum leleupi	Leleup's dainty frog
Cacosternum namaquense	Namaqua dainty frog
Cacosternum nanogularum	Small-throated dainty frog
Cacosternum nanum	Dwarf dainty frog
Cacosternum parvum	Mountain dainty frog
Cacosternum platys	Flat dainty frog
Cacosternum plimptoni	Plimpton's dainty frog
Cacosternum rhythmum	Rhythmic dainty frog
Cacosternum striatum	Striped dainty frog
Cacosternum thorini	Hogsback dainty frog
Cacyreus marshalli	Geranium bronze
Cadra cautella	Almond moth
Caeciliidae	True caecilians
Caeciliusidae	Lizard barklice
Caelifera	Grasshoppers and locusts
Caenolestes	Common shrew-opossums
Caenolestes caniventer	Grey-bellied shrew opossum
Caenolestes convelatus	Northern shew opossum
Caenolestes fuliginosus	Silky shrew opossum
Caenolestes sangay	Sangay shrew opossum
Caenolestidae	Shrew opossums
Caenurgina crassiuscula	Clover looper
Caesio caerulaurea	Blue and gold fusilier
Caesio cuning	Redbelly yellowtail fusilier
Caesio lunaris	Lunar fusilier
Caesio teres	Yellow and blueback fusilier
Caesio varilineata	Variable-lined fusilier
Caesio xanthonota	Yellowback fusilier
Caesioninae	Fusiliers
Caffrogobius caffer	Banded goby
Caffrogobius saldanha	Commafin goby
Caiman crocodilus	Spectacled caiman
Caiman yacare	Yacare caiman
Cairina moschata	Muscovy duck
Cairina moschata domestica	Muscovy Duck (domestic type)
Cajanus cajan	Pigeon pea
Calamanthus campestris	Rufous Calamanthus
Calamanthus cautus	Shy Hylacola
Calamanthus fuliginosus	Striated Calamanthus
Calamanthus pyrrhopygius	Chestnut-rumped Hylacola
Calamaria septentrionalis	Hong Kong dwarf snake
Calamopteryx goslinei	Longarm brotula
Calamus arctifrons	Grass porgy
Calamus bajonado	Jolthead porgy
Calamus brachysomus	Pacific porgy
Calamus calamus	Saucereye porgy
Calamus leucosteus	Whitebone porgy
Calamus penna	Sheepshead porgy
Calamus proridens	Littlehead porgy
Calandrella acutirostris	Hume's lark
Calandrella brachydactyla	Greater short-toed lark
Calandrella cinerea	Red-capped lark
Calandrella erlangeri	Erlanger's lark
Calandrella raytal	Indian short-toed lark
Calandrella rufescens	Lesser short-toed lark
Calappidae	Box crabs
Calcarius lapponicus	Lapland longspur
Calcochloris obtusirostris	Yellow golden mole
Calendulauda africanoides	Fawn-colored lark
Calendulauda poecilosterna	Pink-breasted lark
Calendulauda sabota	Sabota lark
Calephelis mutica	Swamp metalmark
Calicalicus rufocarpalis	Red-shouldered vanga
Calidris alpina	Dunlin
Calidris canutus	Red knot
Calidris ferruginea	Curlew sandpiper
Calidris fuscicollis	White-rumped sandpiper
Calidris himantopus	Stilt sandpiper
Calidris mauri	Western sandpiper
Calidris melanotos	Pectoral sandpiper
Calidris minutilla	Least sandpiper
Calidris ptilocnemis	Rock sandpiper
Calidris pugnax	Ruff
Calidris pusilla	Semipalmated sandpiper
Calidris pygmaea	Spoon-billed sandpiper
Calidris ruficollis	Rufous-necked stint
Calidris subruficollis	Buff-breasted sandpiper
Caligavis chrysops	Yellow-faced honeyeater
Caliroa cerasi	Pear sawfly
Caliscelidae	Piglet bugs
Callaeas cinereus	South Island kokako
Callaeas wilsoni	North Island kokako
Callanthias australis	Magnificent splendid perch
Callanthias legras	Goldie
Callanthias ruber	Parrot seaperch
Callechelys catostoma	Black-striped snake eel
Callechelys marmorata	Marbled snake eel
Callibaetis	Flecked mayflies
Callicebus	Titi monkeys
Callicebus caquetensis	Red-bearded titi
Callicebus coimbrai	Coimbra Filho's titi
Callicebus discolor	White-tailed titi
Callicebus dubius	Hershkovitz's titi
Callicebus nigrifrons	Black-fronted titi
Callicebus ornatus	Ornate titi
Callicebus personatus	Masked titi
Callichthyidae	Callichthyid armored catfishes
Callichthys callichthys	Cascarudo
Callimico goeldii	Goeldi's marmoset
Callinectes danae	Blue swimming crab
Callinectes maracaiboensis	Maracaibo swimming crab
Callinectes ornatus	Shelligs
Callinectes sapidus	Blue crab
Callinectes similis	Lesser blue crab
Callionymidae	Dragonets
Callionymus bairdi	Lancer dragonet
Callionymus beniteguri	Black caudal dragonet
Callionymus delicatulus	Delicate dragonet
Callionymus enneactis	Mangrove dragonet
Callionymus lyra	Dragonet
Callionymus maculatus	Spotted dragonet
Callionymus marleyi	Sand dragonet
Callionymus reticulatus	Reticulated dragonet
Callionymus schaapii	Short-snout sand-dragonet
Callionymus simplicicornis	Simple-spined dragonet
Calliope calliope	Siberian rubythroat
Calliope obscura	Black-throated blue robin
Calliope pectoralis	White-tailed rubythroat
Calliophis bivirgata	Blue Malaysian coral snake
Calliophis nigrescens	Black coral snake
Callipepla douglasii	Elegant quail
Callipepla gambelii	Gambel's quail
Callipepla squamata	Scaled quail
Callipepla squamata castanogastris	Chestnut-bellied scaled quail
Callipepla squamata pallida	Blue scaled quail
Calliphlox lyrura	Inaguan woodstar
Calliphora albifrontalis	Western goldenhaired blowfly
Calliphora dubia	Bluebodied blowfly
Calliphora vicina	Urban bluebottle blowfly
Calliphoridae	Blowflies
Calliptamus italicus	Italian locust
Callirhopalus bifasciatus	Twobanded Japanese weevil
Callistoctopus minor	Long arm octopus
Callistomys pictus	Painted tree-rat
Callithrix argentata	Silvery marmoset
Callithrix aurita	White-eared marmoset
Callithrix chrysoleuca	Gold-and-white marmoset
Callithrix emiliae	Emilia's marmoset
Callithrix flaviceps	Buffy-headed marmoset
Callithrix geoffroyi	Geoffroy's marmoset
Callithrix humeralifera	Santarem marmoset
Callithrix humilis	Roosmalens' dwarf marmoset
Callithrix jacchus	White-tufted-ear marmoset
Callithrix kuhlii	Wied's marmoset
Callithrix melanura	Black-tailed marmoset
Callithrix penicillata	Black-pencilled marmoset
Callithrix pygmaea	Pygmy marmoset
Callithrix rondoni	Rondon's marmoset
Callitriche	Water starwort
Callitrichinae	Marmosets and tamarins
Callitrichine gammaherpesvirus 3	Marmoset lymphocryptovirus
Calliurichthys japonicus	Japanese dragonet
Callogobius bifasciatus	Doublebar goby
Callogobius sclateri	Pacific goby
Callopanchax occidentalis	Golden pheasant panchax
Callophrys augustinus iroides	Brown elfin
Calloplesiops altivelis	Comet
Callorhinchidae	Plownose chimaeras
Callorhinchus callorynchus	Elephantfish
Callorhinchus capensis	Cape elephantfish
Callorhinchus milii	Elephant shark
Callorhinus ursinus	Northern fur seal
Callosciurus adamsi	Ear-spot squirrel
Callosciurus baluensis	Kinabalu squirrel
Callosciurus caniceps	Gray-bellied squirrel
Callosciurus erythraeus	Pallas's squirrel
Callosciurus finlaysonii	Finlayson's squirrel
Callosciurus inornatus	Inornate squirrel
Callosciurus nigrovittatus	Black-striped squirrel
Callosciurus notatus	Plantain squirrel
Callosciurus prevostii	Prevost's squirrel
Calloselasma rhodostoma	Malayan pit viper
Callosobruchus chinensis	Azuki bean weevil
Callosobruchus maculatus	Cowpea weevil
Callospermophilus	Golden-mantled ground spuirrels
Callospermophilus lateralis	Golden-mantled ground squirrel
Callospermophilus madrensis	Sierra Madre ground squirrel
Callospermophilus saturatus	Cascade golden-mantled ground squirrel
Calluella guttulata	Orange burrowing frog
Calluella yunnanensis	Yunnan squat frog
Callulina dawida	Taita warty frog
Callulina kreffti	Krefft's secret frog
Callulops doriae	Doria's callulops frog
Callulops personatus	Maprik Callulops frog
Callulops robustus	Robust frog
Calluna vulgaris	Heather flower
Callyspongia plicifera	Azure vase sponge
Calocitta colliei	Black-throated magpie-jay
Caloenas maculata	Spotted green pigeon
Caloenas nicobarica	Nicobar pigeon
Calomys callidus	Reclusive laucha
Calomys callosus	Large vesper mouse
Calomys laucha	Small vesper mouse
Calomys musculinus	Drylands vesper mouse
Calomys sorellus	Peruvian vesper mouse
Calomys tener	Delicate laucha
Calomyscus	Mouse-like hamsters
Calomyscus elburzensis	Goodwin's calomyscus
Calomyscus hotsoni	Hotson's Calomyscus
Calomyscus sp.	Mouse-like hamster
Calomyscus urartensis	Urar calomyscus
Calonectris borealis	Cory's shearwater
Calonectris diomedea	Scopoli's shearwater
Calonectris edwardsii	Cape Verde shearwater
Calonectris leucomelas	Streaked shearwater
Calophysus macropterus	Zamurito
Caloprymnus campestris	Desert rat kangaroo
Calopterygidae	Broad-winged damselflies
Calopteryx maculata	Black-wing damselfly
Calorhamphus fuliginosus	Brown barbet
Calosoma granatense	Galapagos caterpillar hunter
Calospila pelarge	Pelarge metalmark
Calothorax pulcher	Beautiful hummingbird
Calotomus carolinus	Caroline's parrotfish
Calotomus japonicus	Japanese parrotfish
Calotomus spinidens	Spinytooth parrothead
Calotomus zonarchus	Yellowbar parrot
Calotriton	European brook newts
Calotriton arnoldi	Montseny brook newt
Calotriton asper	Pyrenean brook newt
Calotropis gigantea	Mudar
Caluromys	Woolly opossums
Caluromys derbianus	Derby's woolly opossum
Caluromys lanatus	Western woolly opossum
Caluromys philander	Bare-tailed woolly opossum
Caluromysiops irrupta	Black-shouldered opossum
Calvia quatuordecimguttata	Cream-spotted lady beetle
Calycadenia fremontii	Fremont's calycadenia
Calycadenia hooveri	Hoover's calycadenia
Calycadenia mollis	Soft calycadenia
Calycadenia multiglandulosa	Sticky calycadenia
Calycadenia pauciflora	Small-flowered calycadenia
Calycadenia spicata	Spicate calycadenia
Calycadenia truncata	Rosin weed
Calycadenia villosa	Dwarf calycadenia
Calycophyllum candidissimum	Degame
Calycopis orcillula	Strand's groundstreak
Calycopis origo	Origo groundstreak
Calyptocephallela gayi	Helmeted water toad
Calyptomena viridis	Green broadbill
Calyptophractus retusus	Greater fairy armadillo
Calyptorhynchus banksii graptogyne	Red-tailed black cockatoo
Calyptorhynchus funereus	Yellow-tailed black-cockatoo
Calyptorhynchus latirostris	Slender-billed black-cockatoo
Calyptra thalictri	Vampire moth
Calyptura cristata	Kinglet Calyptura
Calystegia sepium	Hedge bindweed
Camarhynchus heliobates	Mangrove finch
Camarhynchus pallidus	Woodpecker finch
Camaroptera brachyura	Green-backed Camaroptera
Camassia	Camases
Camassia scilloides	Eastern camas
Camelina sativa	False flax
Camelus ferus	Wild Bactrian camel
Camisiidae	Moss mites
Camnula pellucida	Clear-winged grasshopper
Campanulotes bidentatus compar	Small pigeon louse
Campephaga flava	Black cuckoo-shrike
Campephaga petiti	Petit's cuckoo-shrike
Campephagidae	Cuckooshrikes
Campephilus imperialis	Imperial woodpecker
